Wall time,Step,Value
1742647744.980473,70400000,26427994.0
1742647775.918948,70500000,24953128.0
1742647800.4278233,70600000,27144592.0
1742647825.1063364,70700000,29866590.0
1742647856.1107826,70800000,28413394.0
1742647880.704114,70900000,31137580.0
1742647911.7423897,71000000,32929310.0
1742647936.0545418,71100000,33421776.0
1742647960.513699,71200000,30713052.0
1742647992.1114588,71300000,31248322.0
1742648016.3113992,71400000,28446910.0
1742648047.6442826,71500000,31184432.0
1742648072.0750012,71600000,26922392.0
1742648096.726264,71700000,33785204.0
1742648127.821482,71800000,29205030.0
1742648152.3444676,71900000,40218444.0
1742648183.5230007,72000000,33314302.0
1742648208.168887,72100000,37998188.0
1742648232.46469,72200000,34388320.0
1742648263.6626546,72300000,26988438.0
1742648287.2170634,72400000,13535911.0
1742648318.036879,72500000,21273362.0
1742648341.968244,72600000,18996844.0
1742648365.4225602,72700000,9773903.0
1742648395.779598,72800000,12220088.0
1742648419.7248385,72900000,11389479.0
1742648451.0485442,73000000,21077248.0
1742648475.8945184,73100000,29626750.0
1742648500.4655824,73200000,28797716.0
1742648531.891292,73300000,30901202.0
1742648556.5032947,73400000,30165460.0
1742648587.7900074,73500000,27345580.0
1742648612.2572272,73600000,28511568.0
1742648636.9995148,73700000,24938322.0
1742648668.4152808,73800000,20231758.0
1742648693.0020378,73900000,24315914.0
1742648724.5482516,74000000,27611198.0
1742648749.7075016,74100000,31721366.0
1742648774.6056077,74200000,28869390.0
1742648806.014246,74300000,26219050.0
1742648830.9419856,74400000,27063982.0
1742648862.6310751,74500000,31771046.0
1742648887.5299919,74600000,32681840.0
1742648912.1638095,74700000,32620866.0
1742648943.7637434,74800000,34495012.0
1742648968.8055573,74900000,37152744.0
1742649000.5770829,75000000,35316760.0
1742649025.2693634,75100000,29266660.0
1742649050.1867824,75200000,34027492.0
1742649081.893143,75300000,40064360.0
1742649108.5871599,75400000,30620536.0
1742649142.326894,75500000,35222568.0
1742649168.9546928,75600000,31495932.0
1742649195.5771964,75700000,28417988.0
1742649229.0041833,75800000,20166122.0
1742649255.8012896,75900000,29691728.0
1742649288.0569036,76000000,6039644.0
1742649313.6439972,76100000,5767973.0
1742649339.4849007,76200000,10089306.0
1742649373.0618534,76300000,24942852.0
1742649399.989742,76400000,27476688.0
1742649433.884244,76500000,29634100.0
1742649460.1480658,76600000,24035472.0
1742649486.9707818,76700000,29509740.0
1742649520.4123197,76800000,32148972.0
1742649547.1866293,76900000,29192370.0
1742649580.7349987,77000000,32697816.0
1742649607.5703313,77100000,34782112.0
1742649634.222612,77200000,30334866.0
1742649667.970305,77300000,39014416.0
1742649694.286588,77400000,33166984.0
1742649727.5190098,77500000,37996808.0
1742649753.8971117,77600000,39013520.0
1742649780.658452,77700000,46058232.0
1742649812.3303885,77800000,40630588.0
1742649839.2540925,77900000,38718956.0
1742649871.5924563,78000000,41673456.0
1742649895.686499,78100000,38035660.0
1742649919.4850054,78200000,41516324.0
1742649949.8448055,78300000,41960196.0
1742649973.5969357,78400000,41880836.0
1742650003.9369218,78500000,42839056.0
1742650027.5905638,78600000,36256824.0
1742650051.4524426,78700000,41113648.0
1742650081.6247237,78800000,40902984.0
1742650105.6607914,78900000,45277420.0
1742650135.6742983,79000000,46923452.0
1742650159.4609551,79100000,47917308.0
1742650183.1999595,79200000,49321180.0
1742650213.684775,79300000,48770340.0
1742650237.4498427,79400000,51491708.0
1742650267.504034,79500000,40674368.0
1742650291.2801843,79600000,42949184.0
1742650315.1001754,79700000,38725948.0
1742650345.0940175,79800000,39261476.0
1742650368.729491,79900000,42106124.0
1742650398.6335578,80000000,38461540.0
1742650421.9391017,80100000,33745676.0
1742650445.623877,80200000,41695572.0
1742650475.7563388,80300000,43073848.0
1742650499.8064783,80400000,42443216.0
1742650530.0821328,80500000,40709216.0
1742650553.9304078,80600000,40475712.0
1742650577.6980307,80700000,39990564.0
1742650607.9635272,80800000,45515148.0
1742650631.9014359,80900000,46208752.0
1742650662.0858479,81000000,43743852.0
1742650685.8944957,81100000,45927924.0
1742650709.4433112,81200000,43355748.0
1742650739.429683,81300000,39585192.0
1742650763.2595518,81400000,45670736.0
1742650793.8000617,81500000,49185120.0
1742650817.4181736,81600000,43663632.0
1742650841.4501235,81700000,47283304.0
1742650871.4623485,81800000,43303376.0
1742650895.3941824,81900000,50516296.0
1742650925.3776588,82000000,47165068.0
1742650949.067566,82100000,41983752.0
1742650972.6154213,82200000,40586400.0
1742651002.7639406,82300000,46164008.0
1742651026.2872982,82400000,42165724.0
1742651056.8893538,82500000,51704596.0
1742651080.6092303,82600000,42333804.0
1742651104.5054767,82700000,49225384.0
1742651134.7367554,82800000,48028312.0
1742651158.4099932,82900000,43696196.0
1742651188.6092584,83000000,49623240.0
1742651212.4240594,83100000,48410692.0
1742651236.1894362,83200000,46768184.0
1742651266.438243,83300000,45994940.0
1742651290.2200446,83400000,51201492.0
1742651320.622944,83500000,49814648.0
1742651344.1748567,83600000,50857288.0
1742651367.8858202,83700000,47018504.0
1742651397.8623793,83800000,47315388.0
1742651421.473612,83900000,48468672.0
1742651451.5468931,84000000,52401328.0
1742651475.3439457,84100000,50149784.0
1742651499.0123296,84200000,44660756.0
1742651529.2297153,84300000,47578896.0
1742651552.9475138,84400000,39190456.0
1742651583.0746646,84500000,45155668.0
1742651606.4897165,84600000,36725048.0
1742651630.303509,84700000,44410776.0
1742651660.6594126,84800000,47476352.0
1742651684.5849187,84900000,47526272.0
1742651715.085978,85000000,43757616.0
1742651738.9426408,85100000,51788676.0
1742651762.6499128,85200000,50269080.0
1742651793.1804483,85300000,50263712.0
1742651817.0935812,85400000,53026196.0
1742651847.3696024,85500000,52089896.0
1742651871.2560046,85600000,48665856.0
1742651895.0088937,85700000,46218376.0
1742651925.1011982,85800000,49046848.0
1742651949.0026534,85900000,50961196.0
1742651979.2731998,86000000,48677600.0
1742652003.3055518,86100000,45188872.0
1742652027.0539198,86200000,44894404.0
1742652057.4066024,86300000,45617296.0
1742652081.0385933,86400000,43391072.0
1742652111.3347096,86500000,43491356.0
1742652135.1582308,86600000,45244028.0
1742652158.9289188,86700000,47165860.0
1742652189.3903968,86800000,44530748.0
1742652213.4836419,86900000,47744624.0
1742652243.826227,87000000,47530024.0
1742652267.9066975,87100000,51017840.0
1742652291.8573,87200000,46081528.0
1742652322.2036219,87300000,51558116.0
1742652346.1379118,87400000,48902672.0
1742652376.2267284,87500000,47476700.0
1742652400.0224912,87600000,55086744.0
1742652423.9086392,87700000,54579964.0
1742652453.8942423,87800000,46302172.0
1742652477.9251175,87900000,53323500.0
1742652507.7493463,88000000,37182652.0
1742652530.598183,88100000,7809238.5
1742652554.0842798,88200000,11741899.0
1742652583.349349,88300000,760421.3125
1742652605.5972018,88400000,-61795.734375
1742652634.1089032,88500000,328734.03125
1742652657.6017177,88600000,3623718.0
1742652681.496191,88700000,9406870.0
1742652711.551942,88800000,27896508.0
1742652735.5777295,88900000,37265228.0
1742652765.8050237,89000000,35464364.0
1742652790.1170607,89100000,31713708.0
1742652814.2088969,89200000,27827054.0
1742652844.6906366,89300000,20541470.0
1742652868.5589821,89400000,25682412.0
1742652899.0326843,89500000,27661124.0
1742652922.9197085,89600000,33476496.0
1742652946.7228432,89700000,34557184.0
1742652976.3200264,89800000,22175482.0
1742653000.0888822,89900000,35083008.0
1742653029.8720558,90000000,31108986.0
1742653053.5948377,90100000,37510508.0
1742653077.3163502,90200000,42839836.0
1742653107.755653,90300000,46217012.0
1742653131.60756,90400000,47595760.0
1742653162.1528866,90500000,42989368.0
1742653186.206763,90600000,38716316.0
1742653210.285261,90700000,42336364.0
1742653240.4770749,90800000,44032212.0
1742653264.4260042,90900000,47298856.0
1742653294.628402,91000000,36411692.0
1742653318.3292007,91100000,34428908.0
1742653341.737251,91200000,28193444.0
1742653371.6854725,91300000,40599676.0
1742653395.2313213,91400000,44125872.0
1742653425.4516644,91500000,43616076.0
1742653449.1256185,91600000,43965988.0
1742653473.0727527,91700000,40203232.0
1742653503.5542324,91800000,47768624.0
1742653527.550352,91900000,45854560.0
1742653557.8897352,92000000,42539020.0
1742653581.8572044,92100000,45038244.0
1742653605.8263872,92200000,47777156.0
1742653636.1058981,92300000,49229820.0
1742653659.7368994,92400000,42584392.0
1742653689.959913,92500000,42463772.0
1742653713.6091454,92600000,45428000.0
1742653737.5173802,92700000,39839724.0
1742653767.925746,92800000,50127236.0
1742653791.8995395,92900000,48922140.0
1742653822.4385967,93000000,52076992.0
1742653846.6172583,93100000,49294328.0
1742653870.508213,93200000,42134276.0
1742653900.677283,93300000,35892204.0
1742653924.5117815,93400000,46016452.0
1742653954.9077199,93500000,48255252.0
1742653978.5154474,93600000,43878752.0
1742654002.290459,93700000,41353284.0
1742654032.4525912,93800000,38481948.0
1742654055.9824886,93900000,34447392.0
1742654085.9269245,94000000,40610132.0
1742654109.8453157,94100000,47061904.0
1742654133.6675203,94200000,48929376.0
1742654163.911477,94300000,43539416.0
1742654187.810844,94400000,55598856.0
1742654218.0587947,94500000,49222508.0
1742654242.0141022,94600000,53155076.0
1742654265.8371058,94700000,52327048.0
1742654296.0576413,94800000,54492732.0
1742654320.0239482,94900000,50962096.0
1742654350.354001,95000000,47064448.0
1742654374.3808124,95100000,45425796.0
1742654397.839967,95200000,33660436.0
1742654427.6719248,95300000,33696816.0
1742654451.0635018,95400000,32178136.0
1742654481.1978304,95500000,34116596.0
1742654504.8549757,95600000,28138716.0
1742654528.5786352,95700000,30978984.0
1742654559.0421522,95800000,42870716.0
1742654583.2022264,95900000,38992252.0
1742654613.5318522,96000000,42245376.0
1742654637.499471,96100000,41498672.0
1742654661.5637908,96200000,45284776.0
1742654691.1390202,96300000,23702608.0
1742654714.5438466,96400000,23540472.0
1742654744.7046115,96500000,51161116.0
1742654768.5492587,96600000,60671096.0
1742654792.3542366,96700000,48277944.0
1742654820.9491863,96800000,4648333.0
1742654845.202638,96900000,49661332.0
1742654875.6782765,97000000,60588164.0
1742654899.7267034,97100000,38454764.0
1742654923.8131595,97200000,39930584.0
1742654953.8037233,97300000,30558676.0
1742654977.6037958,97400000,42147040.0
1742655007.634646,97500000,29227354.0
1742655031.295971,97600000,38786824.0
1742655055.1298583,97700000,52069192.0
1742655083.9483762,97800000,21155580.0
1742655106.581949,97900000,29135254.0
1742655136.6233158,98000000,55265432.0
1742655160.7013688,98100000,64571812.0
1742655184.280047,98200000,49602544.0
1742655214.5756207,98300000,46696452.0
1742655238.4514418,98400000,36239404.0
1742655268.5130954,98500000,30823012.0
1742655292.3669715,98600000,40309964.0
1742655316.078915,98700000,60790552.0
1742655346.5091732,98800000,72084720.0
1742655370.458015,98900000,85449160.0
1742655400.7699995,99000000,86334984.0
1742655424.7206006,99100000,87987432.0
1742655448.5316885,99200000,88643520.0
1742655478.4555762,99300000,89185312.0
1742655502.1071246,99400000,81610776.0
1742655531.6110408,99500000,44534852.0
1742655553.8969345,99600000,2141588.25
1742655576.5903778,99700000,22787472.0
1742655606.466245,99800000,46345420.0
1742655630.2951207,99900000,73926792.0
1742655660.392811,100000000,48936548.0
