time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
7.485999999999397581e+00,3.041447503746078862e+00,6.503995719287620325e+00,-6.006614887468831876e-01,1.358816831110341239e+00,0.000000000000000000e+00,-1.247632503509521484e-01
7.487999999999397360e+00,3.040238993721409599e+00,6.506727400411864259e+00,-6.078827501960174517e-01,1.372933978631148300e+00,0.000000000000000000e+00,-1.064743995666503906e+00
7.489999999999397140e+00,3.039096065595531027e+00,6.509321367202271169e+00,-5.351001928172138822e-01,1.221144168283887499e+00,0.000000000000000000e+00,-5.416876077651977539e-01
7.491999999999396920e+00,3.038053775735494177e+00,6.511704903530581845e+00,-5.072285310126019020e-01,1.162471329813115073e+00,0.000000000000000000e+00,-1.128923892974853516e-01
7.493999999999396699e+00,3.037030456596490069e+00,6.514047339753935795e+00,-5.161193691056593646e-01,1.180023666901805157e+00,0.000000000000000000e+00,-8.103701472282409668e-01
7.495999999999396479e+00,3.036048578174727286e+00,6.516302067364588169e+00,-4.658015169035618075e-01,1.074790384255623010e+00,0.000000000000000000e+00,-1.173265218734741211e+00
7.497999999999396259e+00,3.035197971090014324e+00,6.518282790473786115e+00,-3.848497029667611313e-01,9.060225574457643205e-01,0.000000000000000000e+00,-7.068517804145812988e-01
7.499999999999396039e+00,3.034469349185770604e+00,6.520008747527169746e+00,-3.438028951762374663e-01,8.199972819951497627e-01,0.000000000000000000e+00,1.544139385223388672e+00
7.501999999999395818e+00,3.033631308124388415e+00,6.521959791392889727e+00,-4.942304856969106930e-01,1.131032012676361109e+00,0.000000000000000000e+00,3.713554143905639648e-01
7.503999999999395598e+00,3.032592068112498485e+00,6.524326252065298704e+00,-5.450270822873541920e-01,1.235464714049647528e+00,0.000000000000000000e+00,-9.697294235229492188e-01
7.505999999999395378e+00,3.031564934750635931e+00,6.526665791077474132e+00,-4.821542018638770855e-01,1.104171675032308286e+00,0.000000000000000000e+00,-3.608113527297973633e-01
7.507999999999395158e+00,3.030611633462336307e+00,6.528850389165711476e+00,-4.711787252839382822e-01,1.080490942463965709e+00,0.000000000000000000e+00,-3.151977062225341797e-01
7.509999999999394937e+00,3.029676229606801829e+00,6.530996025464796517e+00,-4.642551841941617852e-01,1.065206685067745296e+00,0.000000000000000000e+00,-1.778373122215270996e+00
7.511999999999394717e+00,3.028878390289430733e+00,6.532854523391255164e+00,-3.336373299425482442e-01,7.933992490042729440e-01,0.000000000000000000e+00,-1.881784200668334961e-01
7.513999999999394497e+00,3.028206917076191385e+00,6.534449086663833839e+00,-3.378559171281203533e-01,8.012053065835342824e-01,0.000000000000000000e+00,-7.721030712127685547e-01
7.515999999999394277e+00,3.027576275975123909e+00,6.535957085233638608e+00,-2.928130119919052365e-01,7.068502037304367214e-01,0.000000000000000000e+00,-9.502750635147094727e-01
7.517999999999394056e+00,3.027050623961627274e+00,6.537245462728359158e+00,-2.328650244921764978e-01,5.815805910863449668e-01,0.000000000000000000e+00,7.718628644943237305e-01
7.519999999999393836e+00,3.026499190982922194e+00,6.538585406599288774e+00,-3.185713482645662897e-01,7.583712169741295694e-01,0.000000000000000000e+00,2.854484319686889648e-01
7.521999999999393616e+00,3.025817403513633153e+00,6.540193788401725605e+00,-3.632283875162169440e-01,8.500361841288386344e-01,0.000000000000000000e+00,-2.975097298622131348e-01
