Wall time,Step,Value
1742648774.6005816,74200000,5860128256.0
1742648793.5489817,74250000,7791808512.0
1742648830.9368873,74400000,5191675392.0
1742648862.6252408,74500000,4561396736.0
1742648912.1584446,74700000,7968482304.0
1742648943.7587266,74800000,5862715904.0
1742648968.8002493,74900000,4591087616.0
1742649000.5716772,75000000,8203366400.0
1742649050.1812954,75200000,5405923328.0
1742649069.4030125,75250000,5015214080.0
1742649108.5817385,75400000,4602217472.0
1742649142.3214402,75500000,4124788224.0
1742649168.9492843,75600000,7666501120.0
1742649195.5721486,75700000,4622600192.0
1742649215.5646,75750000,11581708288.0
1742649255.7961166,75900000,14794319872.0
1742649288.0508049,76000000,14944489472.0
1742649339.4796283,76200000,28389574656.0
1742649359.6701286,76250000,12895981568.0
1742649399.9845827,76400000,9826937856.0
1742649433.8771234,76500000,12757672960.0
1742649460.1424675,76600000,8899245056.0
1742649486.9652383,76700000,8527622144.0
1742649507.0201063,76750000,14552998912.0
1742649520.4067118,76800000,8013807616.0
1742649547.181447,76900000,7136698368.0
1742649580.72925,77000000,9557752832.0
1742649607.5636508,77100000,6467847168.0
1742649654.427685,77250000,4502746112.0
1742649667.964293,77300000,3356007936.0
1742649694.2811837,77400000,8778467328.0
1742649727.5129337,77500000,5733591040.0
1742649753.891147,77600000,5491268608.0
1742649780.6534536,77700000,3830076928.0
1742649800.2186956,77750000,13578711040.0
1742649812.3252828,77800000,5730180096.0
1742649839.248413,77900000,5615345664.0
1742649871.5869665,78000000,4525948416.0
1742649895.6810796,78100000,5224311296.0
1742649919.4799159,78200000,3851799552.0
1742649949.839373,78300000,5448313856.0
1742649973.591796,78400000,4408567808.0
1742650003.931135,78500000,2630109696.0
1742650027.5854483,78600000,15801505792.0
1742650051.4474027,78700000,4748520448.0
1742650069.7825592,78750000,6053177344.0
1742650081.6196117,78800000,12035828736.0
1742650105.6557112,78900000,4616002560.0
1742650135.668933,79000000,6475222016.0
1742650159.4558744,79100000,4468139008.0
1742650183.1949463,79200000,5232376320.0
1742650201.6125364,79250000,6629484544.0
1742650237.4440775,79400000,5304712192.0
1742650291.275014,79600000,8394817536.0
1742650315.0949657,79700000,19227762688.0
1742650333.136584,79750000,5972012032.0
1742650345.0888314,79800000,10312767488.0
1742650398.628289,80000000,6201431040.0
1742650421.9341667,80100000,11579975680.0
1742650445.617843,80200000,5006840832.0
1742650463.7926362,80250000,10802436096.0
1742650475.7507284,80300000,7401260032.0
1742650499.8014393,80400000,11632397312.0
1742650530.0765965,80500000,23386521600.0
1742650577.6926353,80700000,7792530432.0
1742650596.0371985,80750000,7048868864.0
1742650631.896187,80900000,6165704704.0
1742650662.0804672,81000000,7391351808.0
1742650685.889297,81100000,4249480192.0
1742650709.43822,81200000,6990103552.0
1742650739.424588,81300000,5308828672.0
1742650763.2545774,81400000,4957549568.0
1742650793.7947526,81500000,12082438144.0
1742650817.4130533,81600000,10012812288.0
1742650841.4447148,81700000,20482140160.0
1742650859.6238565,81750000,13600755712.0
1742650871.4573324,81800000,6054077440.0
1742650895.389007,81900000,5754619392.0
1742650925.3723133,82000000,6792536064.0
1742650990.8276958,82250000,15016904704.0
1742651002.7587678,82300000,8107752960.0
1742651026.2822845,82400000,4897805312.0
1742651056.8834221,82500000,14263528448.0
1742651080.6040618,82600000,7295127552.0
1742651122.7937908,82750000,6733438976.0
1742651134.731647,82800000,7958528000.0
1742651158.4046311,82900000,10137537536.0
1742651188.603747,83000000,9568991232.0
1742651212.4190335,83100000,12338938880.0
1742651254.3947947,83250000,4925498368.0
1742651266.4331594,83300000,5779932160.0
1742651290.2148495,83400000,4041679104.0
1742651320.617571,83500000,9920230400.0
1742651344.1694243,83600000,26950090752.0
1742651367.8806784,83700000,15438618624.0
1742651386.0019517,83750000,20198088704.0
1742651397.8572094,83800000,8432765952.0
1742651421.4685829,83900000,8018562048.0
1742651451.5257843,84000000,15123781632.0
1742651499.0070999,84200000,5611476480.0
1742651517.246564,84250000,32065222656.0
1742651529.2245274,84300000,7358480896.0
1742651583.0693398,84500000,15108286464.0
1742651606.4844623,84600000,6641479680.0
1742651630.2984385,84700000,11948304384.0
1742651648.6216793,84750000,2214359203840.0
1742651660.6543622,84800000,15125665792.0
1742651738.9370296,85100000,5677680640.0
1742651780.9933825,85250000,9084886016.0
1742651793.175331,85300000,5435732992.0
1742651847.3641498,85500000,6796886016.0
1742651871.250311,85600000,3101825536.0
1742651895.0039399,85700000,5509071872.0
1742651913.194705,85750000,3837803776.0
1742651925.0961444,85800000,6090024960.0
1742651979.2674434,86000000,5844610048.0
1742652003.3002708,86100000,5135372288.0
1742652057.401574,86300000,8185384448.0
1742652081.0335944,86400000,6951138304.0
1742652111.328868,86500000,10038887424.0
1742652135.1531448,86600000,10554312704.0
1742652158.9239147,86700000,8136114176.0
1742652177.229239,86750000,15255858176.0
1742652243.8204508,87000000,6583698944.0
1742652267.9017267,87100000,4459693056.0
1742652291.8522286,87200000,4018804224.0
1742652310.2003617,87250000,5809141248.0
1742652346.1325321,87400000,5431633920.0
1742652376.2211175,87500000,6941050880.0
1742652400.017162,87600000,5724814848.0
1742652423.9036856,87700000,6399737856.0
1742652442.0025337,87750000,3050572288.0
1742652453.889285,87800000,7469297664.0
1742652477.9199545,87900000,6028902400.0
1742652507.74309,88000000,17713012736.0
1742652530.592838,88100000,15088060416.0
1742652571.7854073,88250000,50202087424.0
1742652583.3442776,88300000,45609508864.0
1742652605.5918176,88400000,27068391424.0
1742652657.5965679,88600000,46155923456.0
1742652681.4908464,88700000,85616689152.0
1742652699.3992922,88750000,30305341440.0
1742652711.5466585,88800000,50068885504.0
1742652735.5723445,88900000,34133895168.0
1742652765.799317,89000000,25787293696.0
1742652790.1115987,89100000,13364917248.0
1742652814.2038114,89200000,18085658624.0
1742652832.4836106,89250000,21314318336.0
1742652844.6851633,89300000,9949636608.0
1742652868.5538194,89400000,11477241856.0
1742652899.0264525,89500000,3032206336.0
1742652922.9146852,89600000,4181756928.0
1742652964.706134,89750000,4926551040.0
1742652976.314932,89800000,5624658944.0
1742653000.0838358,89900000,4465739264.0
1742653053.58947,90100000,4510443520.0
1742653077.3105972,90200000,8245051392.0
1742653095.5984633,90250000,7030515200.0
1742653107.7503514,90300000,5641776128.0
1742653162.1470253,90500000,5980916736.0
1742653186.2020478,90600000,4911329792.0
1742653210.280189,90700000,6343405568.0
1742653228.5407898,90750000,6985678848.0
1742653294.6230023,91000000,6202802688.0
1742653318.3241553,91100000,6005270528.0
1742653341.7318976,91200000,15339129856.0
1742653359.7932048,91250000,4191643904.0
1742653395.2263439,91400000,4485370880.0
1742653425.446237,91500000,5315015680.0
1742653449.1206017,91600000,12583634944.0
1742653473.06687,91700000,10654921728.0
1742653491.5576694,91750000,7818035200.0
1742653503.548724,91800000,6696307712.0
1742653527.5452175,91900000,10153668608.0
1742653557.884252,92000000,5895785984.0
1742653581.8521893,92100000,13069357056.0
1742653605.821381,92200000,9268691968.0
1742653623.9873052,92250000,5596507648.0
1742653636.1011214,92300000,4232070656.0
1742653659.7316449,92400000,8929019904.0
1742653689.9541755,92500000,7220878336.0
1742653713.60337,92600000,4635143680.0
1742653737.512127,92700000,7218212352.0
1742653755.9433606,92750000,4095117056.0
1742653767.9206183,92800000,8086603776.0
1742653791.8945765,92900000,7563899904.0
1742653846.6117737,93100000,9121085440.0
1742653870.503107,93200000,5169349632.0
1742653888.6363125,93250000,10764401664.0
1742653900.672311,93300000,5128160256.0
1742653924.5063732,93400000,3255269376.0
1742653954.9026294,93500000,3358936832.0
1742653978.509956,93600000,10578036736.0
1742654032.4476037,93800000,4887915520.0
1742654055.9769979,93900000,9695918080.0
1742654085.9208703,94000000,7862198784.0
1742654109.8399174,94100000,4949633024.0
1742654133.6624062,94200000,6792562176.0
1742654152.0187478,94250000,9212776448.0
1742654163.9064713,94300000,7736539136.0
1742654187.8055892,94400000,10137210880.0
1742654218.0534563,94500000,10386382848.0
1742654242.009068,94600000,19162066944.0
1742654265.8318143,94700000,4948945920.0
1742654284.0598643,94750000,15969026048.0
1742654296.0523334,94800000,5470564864.0
1742654350.3485484,95000000,7228368896.0
1742654374.375645,95100000,5396846080.0
1742654415.9254904,95250000,5833864704.0
1742654427.6666539,95300000,3823599872.0
1742654481.192416,95500000,6260494848.0
1742654504.8498828,95600000,25585795072.0
1742654528.573459,95700000,9175457792.0
1742654546.9112463,95750000,9924102144.0
1742654559.0371013,95800000,13270020096.0
1742654583.1970167,95900000,11867273216.0
1742654613.526309,96000000,6503785472.0
1742654637.4943104,96100000,9262524416.0
1742654661.558293,96200000,4428911616.0
1742654691.1337945,96300000,10976315392.0
1742654714.5388935,96400000,10270750720.0
1742654744.6992445,96500000,8806881280.0
1742654792.349022,96700000,26025086976.0
1742654809.625122,96750000,7762096128.0
1742654820.9441137,96800000,14632431616.0
1742654845.1976237,96900000,10856500224.0
1742654875.6727643,97000000,11797592064.0
1742654899.7214527,97100000,7954675200.0
1742654923.8076289,97200000,24892991488.0
1742654941.9155679,97250000,11064378368.0
1742654953.7984886,97300000,80586416128.0
1742654977.5986178,97400000,11865944064.0
1742655072.664212,97750000,15627880448.0
1742655083.9430761,97800000,9214539776.0
1742655106.5764992,97900000,10813309952.0
1742655160.6963525,98100000,392497299456.0
1742655184.2750642,98200000,8037407744.0
1742655202.654627,98250000,11258761216.0
1742655214.570219,98300000,6790484992.0
1742655238.4463344,98400000,7308500480.0
1742655268.507769,98500000,8461382656.0
1742655292.361709,98600000,9862764544.0
1742655334.4156942,98750000,11241077760.0
1742655346.5041552,98800000,10750610432.0
1742655370.452793,98900000,7417602048.0
1742655424.7155738,99100000,6123340800.0
1742655448.526605,99200000,2743569664.0
1742655466.4821625,99250000,4516431872.0
1742655478.450613,99300000,3919496704.0
1742655531.6052592,99500000,3595744768.0
1742655553.8919094,99600000,12780845056.0
1742655576.5853035,99700000,85375287296.0
1742655594.5868533,99750000,22528294912.0
1742655606.4608305,99800000,14614293504.0
1742655630.2900717,99900000,6220630016.0
1742655660.3871498,100000000,12152596480.0
